,AED,INR,1/6/18 10:08,1000
6204,AED,,,
6205,AED,,,
6206,AED,,,
6207,AED,,,
6208,AED,,,
6209,AED,,,
6210,AED,,,
6211,AED,,,
6212,AED,,,
6213,AED,,,
6214,AED,,,
6215,AED,,,
6216,AED,,,
6217,AED,,,
6218,AED,,,
6219,AED,,,
6220,AED,,,
6221,AED,,,
6222,AED,,,
6223,AED,,,
6224,AED,,,
6225,AED,,,
6226,AED,,,
6227,AED,,,
6228,AED,,,
6229,AED,,,
6230,AED,,,
6231,AED,,,
6232,AED,,,
6233,AED,,,
6234,AED,,,
6235,AED,,,
6236,AED,,,
6237,AED,,,
6238,AED,,,
6239,AED,,,
6240,AED,,,
6241,AED,,,
6242,AED,,,
6243,AED,,,
6244,AED,,,
6245,AED,,,
6246,AED,,,
6247,AED,,,
6248,AED,,,
6249,AED,,,
6250,AED,,,
6251,AED,,,
6252,AED,,,
6253,AED,,,
6254,AED,,,
6255,AED,,,
6256,AED,,,
6257,AED,,,
6258,AED,,,
6259,AED,,,
6260,AED,,,
6261,AED,,,
6262,AED,,,
6263,AED,,,
6264,AED,,,
6265,AED,,,
6266,AED,,,
6267,AED,,,
6268,AED,,,
6269,AED,,,
6270,AED,,,
6271,AED,,,
6272,AED,,,
6273,AED,,,
6274,AED,,,
6275,AED,,,
6276,AED,,,
6277,AED,,,
6278,AED,,,
6279,AED,,,
6280,AED,,,
6281,AED,,,
6282,AED,,,
6283,AED,,,
6284,AED,,,
6285,AED,,,
6286,AED,,,
6287,AED,,,
6288,AED,,,
6289,AED,,,
6290,AED,,,
6291,AED,,,
6292,AED,,,
6293,AED,,,
6294,AED,,,
6295,AED,,,
6296,AED,,,
6297,AED,,,
6298,AED,,,
6299,AED,,,
6300,AED,,,
6301,AED,,,
6302,AED,,,
6303,AED,,,
6304,AED,,,
6305,AED,,,
6306,AED,,,
6307,AED,,,
6308,AED,,,
6309,AED,,,
6310,AED,,,
6311,AED,,,
6312,AED,,,
6313,AED,,,
6314,AED,,,
6315,AED,,,
6316,AED,,,
6317,AED,,,
6318,AED,,,
6319,AED,,,
6320,AED,,,
6321,AED,,,
6322,AED,,,
6323,AED,,,
6324,AED,,,
6325,AED,,,
6326,AED,,,
6327,AED,,,
6328,AED,,,
6329,AED,,,
6330,AED,,,
6331,AED,,,
6332,AED,,,
6333,AED,,,
6334,AED,,,
6335,AED,,,
6336,AED,,,
6337,AED,,,
6338,AED,,,
6339,AED,,,
6340,AED,,,
6341,AED,,,
6342,AED,,,
6343,AED,,,
6344,AED,,,
6345,AED,,,
6346,AED,,,
6347,AED,,,
6348,AED,,,
6349,AED,,,
6350,AED,,,
6351,AED,,,
6352,AED,,,
6353,AED,,,
6354,AED,,,
6355,AED,,,
6356,AED,,,
6357,AED,,,
6358,AED,,,
6359,AED,,,
6360,AED,,,
6361,AED,,,
6362,AED,,,
6363,AED,,,
6364,AED,,,
6365,AED,,,
6366,AED,,,
6367,AED,,,
6368,AED,,,
6369,AED,,,
6370,AED,,,
6371,AED,,,
6372,AED,,,
6373,AED,,,
6374,AED,,,
6375,AED,,,
6376,AED,,,
6377,AED,,,
6378,AED,,,
6379,AED,,,
6380,AED,,,
6381,AED,,,
6382,AED,,,
6383,AED,,,
6384,AED,,,
6385,AED,,,
6386,AED,,,
6387,AED,,,
6388,AED,,,
6389,AED,,,
6390,AED,,,
6391,AED,,,
6392,AED,,,
6393,AED,,,
6394,AED,,,
6395,AED,,,
6396,AED,,,
6397,AED,,,
6398,AED,,,
6399,AED,,,
6400,AED,,,
6401,AED,,,
6402,AED,,,
6403,AED,,,
6404,AED,,,
6405,AED,,,
6406,AED,,,
6407,AED,,,
6408,AED,,,
6409,AED,,,
6410,AED,,,
6411,AED,,,
6412,AED,,,
6413,AED,,,
6414,AED,,,
6415,AED,,,
6416,AED,,,
6417,AED,,,
6418,AED,,,
6419,AED,,,
6420,AED,,,
6421,AED,,,
6422,AED,,,
6423,AED,,,
6424,AED,,,
6425,AED,,,
6426,AED,,,
6427,AED,,,
6428,AED,,,
6429,AED,,,
6430,AED,,,
6431,AED,,,
6432,AED,,,
6433,AED,,,
6434,AED,,,
6435,AED,,,
6436,AED,,,
6437,AED,,,
6438,AED,,,
6439,AED,,,
6440,AED,,,
6441,AED,,,
6442,AED,,,
6443,AED,,,
6444,AED,,,
6445,AED,,,
6446,AED,,,
6447,AED,,,
6448,AED,,,
6449,AED,,,
6450,AED,,,
6451,AED,,,
6452,AED,,,
6453,AED,,,
6454,AED,,,
6455,AED,,,
6456,AED,,,
6457,AED,,,
6458,AED,,,
6459,AED,,,
6460,AED,,,
6461,AED,,,
6462,AED,,,
6463,AED,,,
6464,AED,,,
6465,AED,,,
6466,AED,,,
6467,AED,,,
6468,AED,,,
6469,AED,,,
6470,AED,,,
6471,AED,,,
6472,AED,,,
6473,AED,,,
6474,AED,,,
6475,AED,,,
6476,AED,,,
6477,AED,,,
6478,AED,,,
6479,AED,,,
6480,AED,,,
6481,AED,,,
6482,AED,,,
6483,AED,,,
6484,AED,,,
6485,AED,,,
6486,AED,,,
6487,AED,,,
6488,AED,,,
6489,AED,,,
6490,AED,,,
6491,AED,,,
6492,AED,,,
6493,AED,,,
6494,AED,,,
6495,AED,,,
6496,AED,,,
6497,AED,,,
6498,AED,,,
6499,AED,,,
6500,AED,,,
6501,AED,,,
6502,AED,,,
6503,AED,,,
6504,AED,,,
6505,AED,,,
6506,AED,,,
6507,AED,,,
6508,AED,,,
6509,AED,,,
6510,AED,,,
6511,AED,,,
6512,AED,,,
6513,AED,,,
6514,AED,,,
6515,AED,,,
6516,AED,,,
6517,AED,,,
6518,AED,,,
6519,AED,,,
6520,AED,,,
6521,AED,,,
6522,AED,,,
6523,AED,,,
6524,AED,,,
6525,AED,,,
6526,AED,,,
6527,AED,,,
6528,AED,,,
6529,AED,,,
6530,AED,,,
6531,AED,,,
6532,AED,,,
6533,AED,,,
6534,AED,,,
6535,AED,,,
6536,AED,,,
6537,AED,,,
6538,AED,,,
6539,AED,,,
6540,AED,,,
6541,AED,,,
6542,AED,,,
6543,AED,,,
6544,AED,,,
6545,AED,,,
6546,AED,,,
6547,AED,,,
6548,AED,,,
6549,AED,,,
6550,AED,,,
6551,AED,,,
6552,AED,,,
6553,AED,,,
6554,AED,,,
6555,AED,,,
6556,AED,,,
6557,AED,,,
6558,AED,,,
6559,AED,,,
6560,AED,,,
6561,AED,,,
6562,AED,,,
6563,AED,,,
6564,AED,,,
6565,AED,,,
6566,AED,,,
6567,AED,,,
6568,AED,,,
6569,AED,,,
6570,AED,,,
6571,AED,,,
6572,AED,,,
6573,AED,,,
6574,AED,,,
6575,AED,,,
6576,AED,,,
6577,AED,,,
6578,AED,,,
6579,AED,,,
6580,AED,,,
6581,AED,,,
6582,AED,,,
6583,AED,,,
6584,AED,,,
6585,AED,,,
6586,AED,,,
6587,AED,,,
6588,AED,,,
6589,AED,,,
6590,AED,,,
6591,AED,,,
6592,AED,,,
6593,AED,,,
6594,AED,,,
6595,AED,,,
6596,AED,,,
6597,AED,,,
6598,AED,,,
6599,AED,,,
6600,AED,,,
6601,AED,,,
6602,AED,,,
6603,AED,,,
6604,AED,,,
6605,AED,,,
6606,AED,,,
6607,AED,,,
6608,AED,,,
6609,AED,,,
6610,AED,,,
6611,AED,,,
6612,AED,,,
6613,AED,,,
6614,AED,,,
6615,AED,,,
6616,AED,,,
6617,AED,,,
6618,AED,,,
6619,AED,,,
6620,AED,,,
6621,AED,,,
6622,AED,,,
6623,AED,,,
6624,AED,,,
6625,AED,,,
6626,AED,,,
6627,AED,,,
6628,AED,,,
6629,AED,,,
6630,AED,,,
6631,AED,,,
6632,AED,,,
6633,AED,,,
6634,AED,,,
6635,AED,,,
6636,AED,,,
6637,AED,,,
6638,AED,,,
6639,AED,,,
6640,AED,,,
6641,AED,,,
6642,AED,,,
6643,AED,,,
6644,AED,,,
6645,AED,,,
6646,AED,,,
6647,AED,,,
6648,AED,,,
6649,AED,,,
6650,AED,,,
6651,AED,,,
6652,AED,,,
6653,AED,,,
6654,AED,,,
6655,AED,,,
6656,AED,,,
6657,AED,,,
6658,AED,,,
6659,AED,,,
6660,AED,,,
6661,AED,,,
6662,AED,,,
6663,AED,,,
6664,AED,,,
6665,AED,,,
6666,AED,,,
6667,AED,,,
6668,AED,,,
6669,AED,,,
6670,AED,,,
6671,AED,,,
6672,AED,,,
6673,AED,,,
6674,AED,,,
6675,AED,,,
6676,AED,,,
6677,AED,,,
6678,AED,,,
6679,AED,,,
6680,AED,,,
6681,AED,,,
6682,AED,,,
6683,AED,,,
6684,AED,,,
6685,AED,,,
6686,AED,,,
6687,AED,,,
6688,AED,,,
6689,AED,,,
6690,AED,,,
6691,AED,,,
6692,AED,,,
6693,AED,,,
6694,AED,,,
6695,AED,,,
6696,AED,,,
6697,AED,,,
6698,AED,,,
6699,AED,,,
6700,AED,,,
6701,AED,,,
6702,AED,,,
6703,AED,,,
6704,AED,,,
6705,AED,,,
6706,AED,,,
6707,AED,,,
6708,AED,,,
6709,AED,,,
6710,AED,,,
6711,AED,,,
6712,AED,,,
6713,AED,,,
6714,AED,,,
6715,AED,,,
6716,AED,,,
6717,AED,,,
6718,AED,,,
6719,AED,,,
6720,AED,,,
6721,AED,,,
6722,AED,,,
6723,AED,,,
6724,AED,,,
6725,AED,,,
6726,AED,,,
6727,AED,,,
6728,AED,,,
6729,AED,,,
6730,AED,,,
6731,AED,,,
6732,AED,,,
6733,AED,,,
6734,AED,,,
6735,AED,,,
6736,AED,,,
6737,AED,,,
6738,AED,,,
6739,AED,,,
6740,AED,,,
6741,AED,,,
6742,AED,,,
6743,AED,,,
6744,AED,,,
6745,AED,,,
6746,AED,,,
6747,AED,,,
6748,AED,,,
6749,AED,,,
6750,AED,,,
6751,AED,,,
6752,AED,,,
6753,AED,,,
6754,AED,,,
6755,AED,,,
6756,AED,,,
6757,AED,,,
6758,AED,,,
6759,AED,,,
6760,AED,,,
6761,AED,,,
6762,AED,,,
6763,AED,,,
6764,AED,,,
6765,AED,,,
6766,AED,,,
6767,AED,,,
6768,AED,,,
6769,AED,,,
6770,AED,,,
6771,AED,,,
6772,AED,,,
6773,AED,,,
6774,AED,,,
6775,AED,,,
6776,AED,,,
6777,AED,,,
6778,AED,,,
6779,AED,,,
6780,AED,,,
6781,AED,,,
6782,AED,,,
6783,AED,,,
6784,AED,,,
6785,AED,,,
6786,AED,,,
6787,AED,,,
6788,AED,,,
6789,AED,,,
6790,AED,,,
6791,AED,,,
6792,AED,,,
6793,AED,,,
6794,AED,,,
6795,AED,,,
6796,AED,,,
6797,AED,,,
6798,AED,,,
6799,AED,,,
6800,AED,,,
6801,AED,,,
6802,AED,,,
6803,AED,,,
6804,AED,,,
6805,AED,,,
6806,AED,,,
6807,AED,,,
6808,AED,,,
6809,AED,,,
6810,AED,,,
6811,AED,,,
6812,AED,,,
6813,AED,,,
6814,AED,,,
6815,AED,,,
6816,AED,,,
6817,AED,,,
6818,AED,,,
6819,AED,,,
6820,AED,,,
6821,AED,,,
6822,AED,,,
6823,AED,,,
6824,AED,,,
6825,AED,,,
6826,AED,,,
6827,AED,,,
6828,AED,,,
6829,AED,,,
6830,AED,,,
6831,AED,,,
6832,AED,,,
6833,AED,,,
6834,AED,,,
6835,AED,,,
6836,AED,,,
6837,AED,,,
6838,AED,,,
6839,AED,,,
6840,AED,,,
6841,AED,,,
6842,AED,,,
6843,AED,,,
6844,AED,,,
6845,AED,,,
6846,AED,,,
6847,AED,,,
6848,AED,,,
6849,AED,,,
6850,AED,,,
6851,AED,,,
6852,AED,,,
6853,AED,,,
6854,AED,,,
6855,AED,,,
6856,AED,,,
6857,AED,,,
6858,AED,,,
6859,AED,,,
6860,AED,,,
6861,AED,,,
6862,AED,,,
6863,AED,,,
6864,AED,,,
6865,AED,,,
6866,AED,,,
6867,AED,,,
6868,AED,,,
6869,AED,,,
6870,AED,,,
6871,AED,,,
6872,AED,,,
6873,AED,,,
6874,AED,,,
6875,AED,,,
6876,AED,,,
6877,AED,,,
6878,AED,,,
6879,AED,,,
6880,AED,,,
6881,AED,,,
6882,AED,,,
6883,AED,,,
6884,AED,,,
6885,AED,,,
6886,AED,,,
6887,AED,,,
6888,AED,,,
6889,AED,,,
6890,AED,,,
6891,AED,,,
6892,AED,,,
6893,AED,,,
6894,AED,,,
6895,AED,,,
6896,AED,,,
6897,AED,,,
6898,AED,,,
6899,AED,,,
6900,AED,,,
6901,AED,,,
6902,AED,,,
6903,AED,,,
6904,AED,,,
6905,AED,,,
6906,AED,,,
6907,AED,,,
6908,AED,,,
6909,AED,,,
6910,AED,,,
6911,AED,,,
6912,AED,,,
6913,AED,,,
6914,AED,,,
6915,AED,,,
6916,AED,,,
6917,AED,,,
6918,AED,,,
6919,AED,,,
6920,AED,,,
6921,AED,,,
6922,AED,,,
6923,AED,,,
6924,AED,,,
6925,AED,,,
6926,AED,,,
6927,AED,,,
6928,AED,,,
6929,AED,,,
6930,AED,,,
6931,AED,,,
6932,AED,,,
6933,AED,,,
6934,AED,,,
6935,AED,,,
6936,AED,,,
6937,AED,,,
6938,AED,,,
6939,AED,,,
6940,AED,,,
6941,AED,,,
6942,AED,,,
6943,AED,,,
6944,AED,,,
6945,AED,,,
6946,AED,,,
6947,AED,,,
6948,AED,,,
6949,AED,,,
6950,AED,,,
6951,AED,,,
6952,AED,,,
6953,AED,,,
6954,AED,,,
6955,AED,,,
6956,AED,,,
6957,AED,,,
6958,AED,,,
6959,AED,,,
6960,AED,,,
6961,AED,,,
6962,AED,,,
6963,AED,,,
6964,AED,,,
6965,AED,,,
6966,AED,,,
6967,AED,,,
6968,AED,,,
6969,AED,,,
6970,AED,,,
6971,AED,,,
6972,AED,,,
6973,AED,,,
6974,AED,,,
6975,AED,,,
6976,AED,,,
6977,AED,,,
6978,AED,,,
6979,AED,,,
6980,AED,,,
6981,AED,,,
6982,AED,,,
6983,AED,,,
6984,AED,,,
6985,AED,,,
6986,AED,,,
6987,AED,,,
6988,AED,,,
6989,AED,,,
6990,AED,,,
6991,AED,,,
6992,AED,,,
6993,AED,,,
6994,AED,,,
6995,AED,,,
6996,AED,,,
6997,AED,,,
6998,AED,,,
6999,AED,,,
7000,AED,,,
7001,AED,,,
7002,AED,,,
7003,AED,,,
7004,AED,,,
7005,AED,,,
7006,AED,,,
7007,AED,,,
7008,AED,,,
7009,AED,,,
7010,AED,,,
7011,AED,,,
7012,AED,,,
7013,AED,,,
7014,AED,,,
7015,AED,,,
7016,AED,,,
7017,AED,,,
7018,AED,,,
7019,AED,,,
7020,AED,,,
7021,AED,,,
7022,AED,,,
7023,AED,,,
7024,AED,,,
7025,AED,,,
7026,AED,,,
7027,AED,,,
7028,AED,,,
7029,AED,,,
7030,AED,,,
7031,AED,,,
7032,AED,,,
7033,AED,,,
7034,AED,,,
7035,AED,,,
7036,AED,,,
7037,AED,,,
7038,AED,,,
7039,AED,,,
7040,AED,,,
7041,AED,,,
7042,AED,,,
7043,AED,,,
7044,AED,,,
7045,AED,,,
7046,AED,,,
7047,AED,,,
7048,AED,,,
7049,AED,,,
7050,AED,,,
7051,AED,,,
7052,AED,,,
7053,AED,,,
7054,AED,,,
7055,AED,,,
7056,AED,,,
7057,AED,,,
7058,AED,,,
7059,AED,,,
7060,AED,,,
7061,AED,,,
7062,AED,,,
7063,AED,,,
7064,AED,,,
7065,AED,,,
7066,AED,,,
7067,AED,,,
7068,AED,,,
7069,AED,,,
7070,AED,,,
7071,AED,,,
7072,AED,,,
7073,AED,,,
7074,AED,,,
7075,AED,,,
7076,AED,,,
7077,AED,,,
7078,AED,,,
7079,AED,,,
7080,AED,,,
7081,AED,,,
7082,AED,,,
7083,AED,,,
7084,AED,,,
7085,AED,,,
7086,AED,,,
7087,AED,,,
7088,AED,,,
7089,AED,,,
7090,AED,,,
7091,AED,,,
7092,AED,,,
7093,AED,,,
7094,AED,,,
7095,AED,,,
7096,AED,,,
7097,AED,,,
7098,AED,,,
7099,AED,,,
7100,AED,,,
7101,AED,,,
7102,AED,,,
7103,AED,,,
7104,AED,,,
7105,AED,,,
7106,AED,,,
7107,AED,,,
7108,AED,,,
7109,AED,,,
7110,AED,,,
7111,AED,,,
7112,AED,,,
7113,AED,,,
7114,AED,,,
7115,AED,,,
7116,AED,,,
7117,AED,,,
7118,AED,,,
7119,AED,,,
7120,AED,,,
7121,AED,,,
7122,AED,,,
7123,AED,,,
7124,AED,,,
7125,AED,,,
7126,AED,,,
7127,AED,,,
7128,AED,,,
7129,AED,,,
7130,AED,,,
7131,AED,,,
7132,AED,,,
7133,AED,,,
7134,AED,,,
7135,AED,,,
7136,AED,,,
7137,AED,,,
7138,AED,,,
7139,AED,,,
7140,AED,,,
7141,AED,,,
7142,AED,,,
7143,AED,,,
7144,AED,,,
7145,AED,,,
7146,AED,,,
7147,AED,,,
7148,AED,,,
7149,AED,,,
7150,AED,,,
7151,AED,,,
7152,AED,,,
7153,AED,,,
7154,AED,,,
7155,AED,,,
7156,AED,,,
7157,AED,,,
7158,AED,,,
7159,AED,,,
7160,AED,,,
7161,AED,,,
7162,AED,,,
7163,AED,,,
7164,AED,,,
7165,AED,,,
7166,AED,,,
7167,AED,,,
7168,AED,,,
7169,AED,,,
7170,AED,,,
7171,AED,,,
7172,AED,,,
7173,AED,,,
7174,AED,,,
7175,AED,,,
7176,AED,,,
7177,AED,,,
7178,AED,,,
7179,AED,,,
7180,AED,,,
7181,AED,,,
7182,AED,,,
7183,AED,,,
7184,AED,,,
7185,AED,,,
7186,AED,,,
7187,AED,,,
7188,AED,,,
7189,AED,,,
7190,AED,,,
7191,AED,,,
7192,AED,,,
7193,AED,,,
7194,AED,,,
7195,AED,,,
7196,AED,,,
7197,AED,,,
7198,AED,,,
7199,AED,,,
7200,AED,,,
7201,AED,,,
7202,AED,,,
7203,AED,,,
7204,AED,,,
7205,AED,,,
7206,AED,,,
7207,AED,,,
7208,AED,,,
7209,AED,,,
7210,AED,,,
7211,AED,,,
7212,AED,,,
7213,AED,,,
7214,AED,,,
7215,AED,,,
7216,AED,,,
7217,AED,,,
7218,AED,,,
7219,AED,,,
7220,AED,,,
7221,AED,,,
7222,AED,,,
7223,AED,,,
7224,AED,,,
7225,AED,,,
7226,AED,,,
7227,AED,,,
7228,AED,,,
7229,AED,,,
7230,AED,,,
7231,AED,,,
7232,AED,,,
7233,AED,,,
7234,AED,,,
7235,AED,,,
7236,AED,,,
7237,AED,,,
7238,AED,,,
7239,AED,,,
7240,AED,,,
7241,AED,,,
7242,AED,,,
7243,AED,,,
7244,AED,,,
7245,AED,,,
7246,AED,,,
7247,AED,,,
7248,AED,,,
7249,AED,,,
7250,AED,,,
7251,AED,,,
7252,AED,,,
7253,AED,,,
7254,AED,,,
7255,AED,,,
7256,AED,,,
7257,AED,,,
7258,AED,,,
7259,AED,,,
7260,AED,,,
7261,AED,,,
7262,AED,,,
7263,AED,,,
7264,AED,,,
7265,AED,,,
7266,AED,,,
7267,AED,,,
7268,AED,,,
7269,AED,,,
7270,AED,,,
7271,AED,,,
7272,AED,,,
7273,AED,,,
7274,AED,,,
7275,AED,,,
7276,AED,,,
7277,AED,,,
7278,AED,,,
7279,AED,,,
7280,AED,,,
7281,AED,,,
7282,AED,,,
7283,AED,,,
7284,AED,,,
7285,AED,,,
7286,AED,,,
7287,AED,,,
7288,AED,,,
7289,AED,,,
7290,AED,,,
7291,AED,,,
7292,AED,,,
7293,AED,,,
7294,AED,,,
7295,AED,,,
7296,AED,,,
7297,AED,,,
7298,AED,,,
7299,AED,,,
7300,AED,,,
7301,AED,,,
7302,AED,,,
7303,AED,,,
7304,AED,,,
7305,AED,,,
7306,AED,,,
7307,AED,,,
7308,AED,,,
7309,AED,,,
7310,AED,,,
7311,AED,,,
7312,AED,,,
7313,AED,,,
7314,AED,,,
7315,AED,,,
7316,AED,,,
7317,AED,,,
7318,AED,,,
7319,AED,,,
7320,AED,,,
7321,AED,,,
7322,AED,,,
7323,AED,,,
7324,AED,,,
7325,AED,,,
7326,AED,,,
7327,AED,,,
7328,AED,,,
7329,AED,,,
7330,AED,,,
7331,AED,,,
7332,AED,,,
7333,AED,,,
7334,AED,,,
7335,AED,,,
7336,AED,,,
7337,AED,,,
7338,AED,,,
7339,AED,,,
7340,AED,,,
7341,AED,,,
7342,AED,,,
7343,AED,,,
7344,AED,,,
7345,AED,,,
7346,AED,,,
7347,AED,,,
7348,AED,,,
7349,AED,,,
7350,AED,,,
7351,AED,,,
7352,AED,,,
7353,AED,,,
7354,AED,,,
7355,AED,,,
7356,AED,,,
7357,AED,,,
7358,AED,,,
7359,AED,,,
7360,AED,,,
7361,AED,,,
7362,AED,,,
7363,AED,,,
7364,AED,,,
7365,AED,,,
7366,AED,,,
7367,AED,,,
7368,AED,,,
7369,AED,,,
7370,AED,,,
7371,AED,,,
7372,AED,,,
7373,AED,,,
7374,AED,,,
7375,AED,,,
7376,AED,,,
7377,AED,,,
7378,AED,,,
7379,AED,,,
7380,AED,,,
7381,AED,,,
7382,AED,,,
7383,AED,,,
7384,AED,,,
7385,AED,,,
7386,AED,,,
7387,AED,,,
7388,AED,,,
7389,AED,,,
7390,AED,,,
7391,AED,,,
7392,AED,,,
7393,AED,,,
7394,AED,,,
7395,AED,,,
7396,AED,,,
7397,AED,,,
7398,AED,,,
7399,AED,,,
7400,AED,,,
7401,AED,,,
7402,AED,,,
7403,AED,,,
7404,AED,,,
7405,AED,,,
7406,AED,,,
7407,AED,,,
7408,AED,,,
7409,AED,,,
7410,AED,,,
7411,AED,,,
7412,AED,,,
7413,AED,,,
7414,AED,,,
7415,AED,,,
7416,AED,,,
7417,AED,,,
7418,AED,,,
7419,AED,,,
7420,AED,,,
7421,AED,,,
7422,AED,,,
7423,AED,,,
7424,AED,,,
7425,AED,,,
7426,AED,,,
7427,AED,,,
7428,AED,,,
7429,AED,,,
7430,AED,,,
7431,AED,,,
7432,AED,,,
7433,AED,,,
7434,AED,,,
7435,AED,,,
7436,AED,,,
7437,AED,,,
7438,AED,,,
7439,AED,,,
7440,AED,,,
7441,AED,,,
7442,AED,,,
7443,AED,,,
7444,AED,,,
7445,AED,,,
7446,AED,,,
7447,AED,,,
7448,AED,,,
7449,AED,,,
7450,AED,,,
7451,AED,,,
7452,AED,,,
7453,AED,,,
7454,AED,,,
7455,AED,,,
7456,AED,,,
7457,AED,,,
7458,AED,,,
7459,AED,,,
7460,AED,,,
7461,AED,,,
7462,AED,,,
7463,AED,,,
7464,AED,,,
7465,AED,,,
7466,AED,,,
7467,AED,,,
7468,AED,,,
7469,AED,,,
7470,AED,,,
7471,AED,,,
7472,AED,,,
7473,AED,,,
7474,AED,,,
7475,AED,,,
7476,AED,,,
7477,AED,,,
7478,AED,,,
7479,AED,,,
7480,AED,,,
7481,AED,,,
7482,AED,,,
7483,AED,,,
7484,AED,,,
7485,AED,,,
7486,AED,,,
7487,AED,,,
7488,AED,,,
7489,AED,,,
7490,AED,,,
7491,AED,,,
7492,AED,,,
7493,AED,,,
7494,AED,,,
7495,AED,,,
7496,AED,,,
7497,AED,,,
7498,AED,,,
7499,AED,,,
7500,AED,,,
7501,AED,,,
7502,AED,,,
7503,AED,,,
7504,AED,,,
7505,AED,,,
7506,AED,,,
7507,AED,,,
7508,AED,,,
7509,AED,,,
7510,AED,,,
7511,AED,,,
7512,AED,,,
7513,AED,,,
7514,AED,,,
7515,AED,,,
7516,AED,,,
7517,AED,,,
7518,AED,,,
7519,AED,,,
7520,AED,,,
7521,AED,,,
7522,AED,,,
7523,AED,,,
7524,AED,,,
7525,AED,,,
7526,AED,,,
7527,AED,,,
7528,AED,,,
7529,AED,,,
7530,AED,,,
7531,AED,,,
7532,AED,,,
7533,AED,,,
7534,AED,,,
7535,AED,,,
7536,AED,,,
7537,AED,,,
7538,AED,,,
7539,AED,,,
7540,AED,,,
7541,AED,,,
7542,AED,,,
7543,AED,,,
7544,AED,,,
7545,AED,,,
7546,AED,,,
7547,AED,,,
7548,AED,,,
7549,AED,,,
7550,AED,,,
7551,AED,,,
7552,AED,,,
7553,AED,,,
7554,AED,,,
7555,AED,,,
7556,AED,,,
7557,AED,,,
7558,AED,,,
7559,AED,,,
7560,AED,,,
7561,AED,,,
7562,AED,,,
7563,AED,,,
7564,AED,,,
7565,AED,,,
7566,AED,,,
7567,AED,,,
7568,AED,,,
7569,AED,,,
7570,AED,,,
7571,AED,,,
7572,AED,,,
7573,AED,,,
7574,AED,,,
7575,AED,,,
7576,AED,,,
7577,AED,,,
7578,AED,,,
7579,AED,,,
7580,AED,,,
7581,AED,,,
7582,AED,,,
7583,AED,,,
7584,AED,,,
7585,AED,,,
7586,AED,,,
7587,AED,,,
7588,AED,,,
7589,AED,,,
7590,AED,,,
7591,AED,,,
7592,AED,,,
7593,AED,,,
7594,AED,,,
7595,AED,,,
7596,AED,,,
7597,AED,,,
7598,AED,,,
7599,AED,,,
7600,AED,,,
7601,AED,,,
7602,AED,,,
7603,AED,,,
7604,AED,,,
7605,AED,,,
7606,AED,,,
7607,AED,,,
7608,AED,,,
7609,AED,,,
7610,AED,,,
7611,AED,,,
7612,AED,,,
7613,AED,,,
7614,AED,,,
7615,AED,,,
7616,AED,,,
7617,AED,,,
7618,AED,,,
7619,AED,,,
7620,AED,,,
7621,AED,,,
7622,AED,,,
7623,AED,,,
7624,AED,,,
7625,AED,,,
7626,AED,,,
7627,AED,,,
7628,AED,,,
7629,AED,,,
7630,AED,,,
7631,AED,,,
7632,AED,,,
7633,AED,,,
7634,AED,,,
7635,AED,,,
7636,AED,,,
7637,AED,,,
7638,AED,,,
7639,AED,,,
7640,AED,,,
7641,AED,,,
7642,AED,,,
7643,AED,,,
7644,AED,,,
7645,AED,,,
7646,AED,,,
7647,AED,,,
7648,AED,,,
7649,AED,,,
7650,AED,,,
7651,AED,,,
7652,AED,,,
7653,AED,,,
7654,AED,,,
7655,AED,,,
7656,AED,,,
7657,AED,,,
7658,AED,,,
7659,AED,,,
7660,AED,,,
7661,AED,,,
7662,AED,,,
7663,AED,,,
7664,AED,,,
7665,AED,,,
7666,AED,,,
7667,AED,,,
7668,AED,,,
7669,AED,,,
7670,AED,,,
7671,AED,,,
7672,AED,,,
7673,AED,,,
7674,AED,,,
7675,AED,,,
7676,AED,,,
7677,AED,,,
7678,AED,,,
7679,AED,,,
7680,AED,,,
7681,AED,,,
7682,AED,,,
7683,AED,,,
7684,AED,,,
7685,AED,,,
7686,AED,,,
7687,AED,,,
7688,AED,,,
7689,AED,,,
7690,AED,,,
7691,AED,,,
7692,AED,,,
7693,AED,,,
7694,AED,,,
7695,AED,,,
7696,AED,,,
7697,AED,,,
7698,AED,,,
7699,AED,,,
7700,AED,,,
7701,AED,,,
7702,AED,,,
7703,AED,,,
7704,AED,,,
7705,AED,,,
7706,AED,,,
7707,AED,,,
7708,AED,,,
7709,AED,,,
7710,AED,,,
7711,AED,,,
7712,AED,,,
7713,AED,,,
7714,AED,,,
7715,AED,,,
7716,AED,,,
7717,AED,,,
7718,AED,,,
7719,AED,,,
7720,AED,,,
7721,AED,,,
7722,AED,,,
7723,AED,,,
7724,AED,,,
7725,AED,,,
7726,AED,,,
7727,AED,,,
7728,AED,,,
7729,AED,,,
7730,AED,,,
7731,AED,,,
7732,AED,,,
7733,AED,,,
7734,AED,,,
7735,AED,,,
7736,AED,,,
7737,AED,,,
7738,AED,,,
7739,AED,,,
7740,AED,,,
7741,AED,,,
7742,AED,,,
7743,AED,,,
7744,AED,,,
7745,AED,,,
7746,AED,,,
7747,AED,,,
7748,AED,,,
7749,AED,,,
7750,AED,,,
7751,AED,,,
7752,AED,,,
7753,AED,,,
7754,AED,,,
7755,AED,,,
7756,AED,,,
